"";"X.NAME_1.CasaManco";"X.NAME_10.TrattoriaPennestri";"X.NAME_100.CharroCafe";"X.NAME_101.CimagliaSilvana";"X.NAME_102.Yoshi";"X.NAME_103.MoonlightCafe";"X.NAME_104.PURO.StreetFoodFromPuglia";"X.NAME_105.DaSeverino";"X.NAME_106.IlSemeelaFoglia";"X.NAME_107.Farinando";"X.NAME_108.CerteNottiaTestaccio";"X.NAME_109.VeganStore";"X.NAME_11.SushiDoku";"X.NAME_110.BurBaCa";"X.NAME_111.PizzeriaViaAmerigoVespucciRoma";"X.NAME_112.CapitanConoGelateria";"X.NAME_113.YourSushi";"X.NAME_114.BurgerKing";"X.NAME_115.NorcineriaSergio";"X.NAME_116.ConteStaccio";"X.NAME_117.BebopMusicClub";"X.NAME_118.LosCabosAPSLasCalaveras";"X.NAME_119.Testaccino";"X.NAME_12.SakanaSushi";"X.NAME_120.OsteriaPizzeria";"X.NAME_121.FoodieFreshmarket";"X.NAME_122.Itreporcellinisnc";"X.NAME_123.LaFarandula";"X.NAME_124.Companatico";"X.NAME_125.Spago";"X.NAME_126.Bucolica";"X.NAME_127.LaCiriolettaIgnorante";"X.NAME_128.SantaClaritaTacosySushi";"X.NAME_129.MastroTittaPub";"X.NAME_13.LaVecchiaLupiae";"X.NAME_130.FiordiFarinaPizzaShop";"X.NAME_131.PasticceriaBenedetto";"X.NAME_132.PLANETRoma";"X.NAME_133.SlotHouseEuropa";"X.NAME_134.SnackBar";"X.NAME_135.Palladiana";"X.NAME_136.CottoeMandato";"X.NAME_137.Shake";"X.NAME_138.Violarosso";"X.NAME_139.OnTheBurger";"X.NAME_14.JunseiRestaurantKaitenSushi";"X.NAME_140.SlurpGelateria";"X.NAME_141.SushiPing";"X.NAME_142.CafeBoario";"X.NAME_143.LaBotticella";"X.NAME_144.MammaRoma";"X.NAME_145.RistoranteGalu";"X.NAME_146.RistoranteallaMaisonLatina";"X.NAME_15.LoScopettaro";"X.NAME_16.RistoranteEritrea";"X.NAME_17.OsteriadegliAmici";"X.NAME_18.Ilnidogustoemiscele";"X.NAME_19.Pecorino";"X.NAME_2.Masto";"X.NAME_20.HostariadaEnzo";"X.NAME_21.PIZZERIAOSTIENSE";"X.NAME_22.PiattoRomano";"X.NAME_23.GelateriaLaRomana.Roma.viaOstiense";"X.NAME_24.TavernaVolpetti";"X.NAME_25.Molì";"X.NAME_26.TbspSpotTestaccio";"X.NAME_27.FeliceaTestaccio";"X.NAME_28.OsteriaFratelliMori";"X.NAME_29.PolpettaGazometro";"X.NAME_3.LaFataIgnorante";"X.NAME_30.PasticceriaAndreotti";"X.NAME_31.IlGrottino";"X.NAME_32.AssuntinaRistorante";"X.NAME_33.PasticceriaLinari";"X.NAME_34.RistorantePizzeriaAnticoFornoaTestaccio";"X.NAME_35.PizzeriadaRemo";"X.NAME_36.StazionediPosta";"X.NAME_37.BarGiolitti";"X.NAME_38.AiCocci";"X.NAME_39.NuovoMondo";"X.NAME_4.MordieVai";"X.NAME_40.TabernaPersiana";"X.NAME_41.AlicePizzaOstiense";"X.NAME_42.AugustarelloaTestaccio";"X.NAME_43.EnotecaDivinare";"X.NAME_44.Doppiozeroo";"X.NAME_45.DaBucatino";"X.NAME_46.LìArMonte";"X.NAME_47.IlSecchioel.Olivaro.Ostiense";"X.NAME_48.LaFraschettadiMastroGiorgio";"X.NAME_49.MakaiSurf.TikiBar";"X.NAME_5.Panna.Co";"X.NAME_50.Checchinodal1887";"X.NAME_51.TrattoriaPerilli";"X.NAME_52.MercatBistrot.OldBar";"X.NAME_53.Rec23RestaurantEmporioClub";"X.NAME_54.OasidellaBirra.EnotecaPalombi";"X.NAME_55.FlavioAlVelavevodetto";"X.NAME_56.Gazometro38";"X.NAME_57.CacioeCocci";"X.NAME_58.CrochonNoelJoseph";"X.NAME_59.OishiRestaurant";"X.NAME_6.TrapizzinoTestaccio";"X.NAME_60.IlPiccoloAlpino";"X.NAME_61.DaOioaCasaMia";"X.NAME_62.BancoFastFood";"X.NAME_63.PortoFluviale";"X.NAME_64.Ketumbar";"X.NAME_65.Giansanti";"X.NAME_66.TheMeatMarketTestaccio";"X.NAME_67.AlicePizzaTestaccio";"X.NAME_68.IlPizzettiere";"X.NAME_69.ContedeiCocci";"X.NAME_7.GelateriaBrivido";"X.NAME_70.LaTorricella";"X.NAME_71.PasticceriaZio";"X.NAME_72.LaCreperieDiTestaccio";"X.NAME_73.BlueIceGelato";"X.NAME_74.PastaeSpätzle";"X.NAME_75.LaDoganaFood";"X.NAME_76.CapitanPaninokSaporieTradizioniRegionali";"X.NAME_77.FoodBox";"X.NAME_78.ChihanaSushiRestaurant";"X.NAME_79.CakeSiGira";"X.NAME_8.Sushisen";"X.NAME_80.IlGianfornaio";"X.NAME_81.AngelinaCafe.";"X.NAME_82.PizzeriaRosticceriaOstiense10";"X.NAME_83.FraschettadaSandro";"X.NAME_84.LaBaguetteriaOstiense";"X.NAME_85.AngelinaaTestaccio";"X.NAME_86.ZoéMercatoTestaccio";"X.NAME_87.InCiboVeritas";"X.NAME_88.PachinoMonello";"X.NAME_89.AvePinsa";"X.NAME_9.IlPangocciolaio";"X.NAME_90.Banco21";"X.NAME_91.Trentatrétestaccio";"X.NAME_92.StritFud";"X.NAME_93.L.insalataRicca.Gazometro";"X.NAME_94.RisoRoma";"X.NAME_95.ThinkFarmer";"X.NAME_96.900";"X.NAME_97.RoadhouseGrill";"X.NAME_98.DolceSicilia";"X.NAME_99.PanificioiGuerrini";"X.NAME_DarBruttone.RomaSanGiovanni.";"X.NAME_Florian.s";"X.NAME_IlTempiodiMinerva";"X.NAME_RistoranteEstEstEst";"X.NAME_VIICoorte";"X.NAME_Viavaibarbistrot"
"lungo";12,99;6,1;0;0;0;0;6,17;0;0;0;0;0;0;0;0;0;0;0;8,2;0;0;0;0;0;16,13;0;0;0;0;0;0;10,31;8,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,04;0;0;0;0;0;0;0;0;0;0;0;0;0;4,37;0;0;0;0;0;0;0;0;9,09;0;17,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,17;0;0;0;0;6,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,19;0;0;0;0;0;0;6,67;0;0;7,46;0;0;0;0
"cucinare";0;0;0;9,09;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,51;0;0;0;11,9;15,87;0;0;0;0;0;8,33;0;8,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,04;0;0;0;0;7,94;0;0;0;3,51;0;9,09;0;0;4,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,33;0;0;0;0;0;0;0;0;0;6,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,02;8,47;0;0;0;0;0;10,75;0;9,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,41;0;0;0;0;0;0
"gusto";12,99;0;0;0;6,62;0;6,17;4,85;0;0;0;0;0;0;0;60,61;8,06;0;0;0;6,1;0;0;0;0;0;0;0;0;0;0;0;8,33;18,02;0;0;0;0;0;0;0;8,33;0;48,78;21,74;0;0;14,93;0;0;0;0;0;0;0;0;13,99;0;0;0;0;10,53;29,7;0;0;0;0;0;14,6;0;0;0;0;9,62;7,04;9,09;0;70,18;0;0;0;0;5,21;0;0;0;0;0;8,2;0;0;34,88;6,17;0;0;0;0;6,8;0;0;0;0;11,63;0;0;0;0;8,4;0;0;0;0;0;20,83;0;0;0;20,83;0;0;8,47;4,74;0;0;0;8,85;0;0;0;0;0;0;0;6,85;7,41;0;8,2;0;0;0;0;0;6,9;0;0;7,41;3,21;7,46;0;0;12,2;0
"vario|varo";0;0;0;0;0;0;0;0;0;7,09;0;0;0;0;0;0;0;17,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,74;0;0;0;0;0;0;0;7,04;0;0;0;0;0;0;0;0;3,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,63;0;0;0;0;18,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,74;0;0;0;8,85;0;0;0;0;0;7,75;0;0;0;0;0;0;0;5,21;0;0;0;0;6,67;0;3,21;0;0;0;0;0
"amaro";0;0;0;0;0;0;6,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,76;0;0;0;0;0;0;0;0;0;0;0;9,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,41;0;0;0;0;0;0;0;0;0;0;4,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,55;0;0;0;0;0;0;0;0;0;0;0;6,9;0;0;0;3,21;0;0;0;6,1;0
"pizza";51,95;0;10,53;18,18;0;0;0;38,83;0;28,37;12,66;0;0;0;35,71;0;0;0;0;0;0;0;0;0;48,39;0;47,62;0;0;10,75;0;0;0;18,02;0;24,39;0;0;16,95;0;0;58,33;0;0;0;0;0;0;0;0;54,35;63,38;21,13;0;0;0;0;0;0;0;26,49;7,02;0;0;0;0;0;0;0;0;0;42,37;0;0;28,17;72,73;0;0;5,29;44,64;0;0;36,46;0;0;22,6;0;38,96;40,98;0;0;0;0;0;0;0;0;0;34,29;0;0;0;0;31,25;0;0;9,43;0;0;0;131,15;44,25;0;10,42;0;0;0;0;0;6,02;0;0;0;0;0;44,25;0;10,1;0;0;0;0;0;47,95;22,22;13,33;0;0;6,58;5,21;0;0;13,79;0;20;29,63;0;7,46;17,39;0;0;13,7
"caldo";0;0;0;27,27;6,62;0;6,17;0;0;7,09;0;0;0;0;0;0;0;17,24;0;3,05;0;0;0;9,48;0;0;0;0;0;0;11,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,94;0;6,45;0;0;0;0;0;0;0;6,99;0;0;0;0;7,02;19,8;0;9,43;6,9;0;5,24;0;9,71;0;0;0;9,62;0;9,09;6,45;0;0;0;0;0;0;0;8,33;0;0;0;0;15,27;0;0;0;0;0;0;0;0;5,71;7,35;0;0;0;0;0;0;0;0;9,43;0;0;0;19,05;0;0;0;9,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,75;0;0;0;0;8,2;0;0;0;0;0;0;0;6,67;0;0;0;0;0;0;0
"aspettare";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,05;0;0;10,75;0;0;11,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,45;0;0;0;0;0;0;0;0;0;0;22,22;0;0;0;0;0;0;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;7,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,47;0;0;0;0;0;0;0;0;0;3,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"fungo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,04;18,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,85;10,75;10,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,67;0;0;0;0;0;0;0
"ormai";0;0;0;0;0;0;0;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,01;0;0;0;0;0;0;0;0;0;0;0;0;7,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,02;0;0;0;6,9;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,09;0;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;9,01;0;0;0;0;0;0;0;0;0;0;0;0;0;3,21;0;0;0;0;6,85
"meritare";0;6,1;0;0;6,62;0;0;0;0;0;0;0;0;0;0;30,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,41;0;0;0;0;0;0;4,37;0;0;0;0;0;0;0;0;0;6,45;17,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,9;0;0;0;0;0;0;0;0;0;6,58;0;0;0;0;0;0;0;0;0;0;0;0;0
"leggermente";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,87;13,79;0;5,24;7,3;0;0;0;8,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,75;0;0;0;0;0;0;0;0;0;0;0;0;5,21;0;0;0;0;0;0;0;0;0;0;6,1;0
"giusto";0;12,2;0;0;0;0;6,17;4,85;0;0;0;0;0;10,75;0;0;0;17,24;0;0;0;13,51;0;4,74;0;0;31,75;0;0;0;0;0;8,33;0;8,85;0;12,05;0;0;0;0;0;0;0;0;0;0;0;6,45;0;0;0;0;3,86;16;0;6,99;0;0;0;0;0;0;0;0;0;4,37;10,47;0;0;0;8,47;8,7;9,62;0;0;0;0;5,29;0;0;0;0;0;0;0;0;0;0;0;8,7;11,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,43;0;0;0;0;0;0;0;0;0;9,8;0;8,47;0;0;0;0;0;0;0;0;0;3,55;7,75;0;0;0;0;0;0;0;0;0;0;0;6,58;0;0;0;0;8,7;0;6,1;6,85
"l";0;12,2;0;9,09;0;25;12,35;0;0;7,09;25,32;0;8,77;10,75;0;0;8,06;34,48;0;21,34;42,68;6,76;0;18,96;16,13;35,71;15,87;18,69;13,51;10,75;0;0;16,67;27,03;17,7;24,39;0;0;0;32,26;0;8,33;0;24,39;21,74;0;0;14,93;38,71;25,21;0;21,13;0;11,58;16;0;6,99;15,87;0;0;13,25;14,04;19,8;0;9,43;6,9;13,1;10,47;14,6;38,83;8,4;16,95;0;9,62;28,17;9,09;19,35;17,54;5,29;0;29,13;33,78;15,62;30,61;33,33;5,65;20;0;0;0;26,09;23,26;6,17;7,41;12,12;12,66;6,41;13,61;17,14;7,35;9,62;13,25;11,63;7,81;22,03;21,43;9,43;0;47,17;33,33;0;0;19,05;20,83;25,48;0;18,18;31,25;0;6,02;16,95;9,48;15,87;17,75;7,3;8,85;10,75;0;0;0;17,73;0;9,01;13,7;29,63;0;24,59;8,06;13,16;0;7,19;6,85;6,9;26,32;0;37,04;16,03;14,93;8,7;17,54;24,39;6,85
"panino";0;0;0;0;0;12,5;0;0;0;0;0;25,21;0;21,51;0;0;0;68,97;0;0;0;0;0;0;0;0;0;0;54,05;0;35,71;51,55;0;0;0;0;0;0;0;0;24,39;0;0;0;21,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,42;0;0;0;0;0;0;0;19,8;28,17;0;15,5;0;0;0;0;0;0;19,74;5,21;0;6,85;0;13,16;0;14,81;0;0;0;0;0;0
"sembrare";0;0;0;0;6,62;0;0;0;0;0;0;0;26,32;0;0;0;0;0;0;3,05;0;0;0;0;16,13;11,9;0;9,35;0;0;0;10,31;0;0;0;0;12,05;0;0;0;0;0;0;0;0;0;0;0;0;0;10,87;7,04;0;0;0;0;6,99;0;0;0;6,62;0;9,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,14;0;0;0;0;0;0;0;0;0;0;6,17;0;12,12;0;0;0;0;0;0;0;0;0;0;0;4,72;0;0;0;0;0;0;0;0;0;0;10,42;0;0;0;0;0;0;0;0;0;0;0;0;3,55;7,75;0;0;0;13,33;0;0;0;5,21;0;0;0;6,58;0;0;3,21;0;0;0;0;0
"gustare";0;0;21,05;0;0;0;0;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;4,74;0;0;0;0;13,51;0;0;0;0;9,01;0;0;0;0;0;0;0;0;0;12,2;0;0;0;0;0;0;0;0;0;0;0;6,85;0;0;11,76;0;0;0;0;0;0;6,9;0;0;0;0;0;0;0;0;0;0;0;17,54;5,29;0;9,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,62;4,41;0;0;0;9,43;0;0;0;0;0;0;0;0;10,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"colazione";0;0;0;0;0;0;0;0;0;0;12,66;0;0;0;0;0;0;0;0;0;0;0;21,51;0;0;0;0;0;0;0;11,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,85;0;0;0;17,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,85;0;0;13,33;7,41;0;0;0;0;0;0
"pensare";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,76;0;0;0;0;0;9,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,86;0;0;0;0;11,76;0;0;0;0;0;0;0;0;10,47;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0;0;0;0;5,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,62;0;0;8,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;0;6,85;0;0;0;0;0;0;0;6,85;0;6,58;6,67;0;0;0;0;0;0;0
"cibo";0;18,29;21,05;0;6,62;12,5;6,17;0;0;0;0;0;26,32;10,75;0;0;0;0;0;12,2;6,1;13,51;0;9,48;32,26;11,9;0;28,04;0;10,75;11,9;0;25;0;17,7;0;0;83,33;0;0;0;8,33;0;12,2;21,74;8,26;0;0;19,35;0;10,87;7,04;21,13;7,72;8;20,55;0;7,94;11,76;0;6,62;0;0;18,18;0;0;4,37;0;7,3;9,71;8,4;0;0;0;14,08;0;12,9;0;0;0;9,71;6,76;0;10,2;0;5,65;0;0;0;7,63;8,7;0;6,17;0;0;12,66;12,82;6,8;5,71;0;0;13,25;11,63;0;0;0;0;8,4;0;0;0;0;19,05;0;0;0;18,18;0;9,8;6,02;0;0;15,87;0;0;0;0;20,2;0;0;7,09;0;27,03;0;0;0;0;24,19;0;0;0;13,7;13,79;0;13,33;0;0;29,85;8,7;0;0;6,85
"saporire";0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,86;0;8,06;17,24;0;0;0;0;0;0;0;0;0;0;0;0;0;10,31;0;0;8,85;0;12,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,09;0;0;0;0;0;0;0;0;0;0;10;0;8,2;0;0;0;0;0;0;0;0;6,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,94;0;0;0;0;0;0;0;0;0;0;0;0;0;8,2;0;6,58;0;0;0;0;0;0;0;0;0;0;0;0;6,85
"quattro";0;12,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,85;0;0;11,76;0;0;0;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;0;0;0;0;0;3,38;0;0;0;0;0;0;0;0;0;11,63;0;0;0;4,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,09;0;0;0;0;0;0;0;0;0;0;10,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77;0;0
"e_che";0;0;10,53;0;0;0;0;0;0;7,09;0;0;0;0;0;0;0;0;0;0;6,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,04;0;0;0;0;0;0;0;0;0;7,02;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;0;17,54;0;0;0;0;0;0;0;5,65;0;0;0;0;0;0;6,17;0;0;0;0;0;0;0;0;0;0;0;4,41;0;0;0;0;0;0;0;0;0;6,37;0;0;10,42;0;0;0;0;7,94;0;0;0;0;0;0;0;0;0;9,01;0;0;0;0;0;6,58;0;0;0;0;0;0;0;3,21;0;0;0;0;0
"presto";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,76;0;0;0;0;0;0;0;0;0;0;8,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,61;6,02;0;0;0;0;0;8,85;0;0;0;0;0;0;0;6,85;0;0;0;0;0;0;0;0;0;0;0;0;3,21;0;0;0;0;0
"sabato";0;0;31,58;0;6,62;0;0;0;0;0;0;0;8,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,05;0;0;0;0;0;8,62;0;0;8,26;0;0;6,45;0;0;0;7,04;3,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,47;0;0;0;0;6,45;0;0;0;0;0;0;0;0;0;0;0;8,2;0;0;0;0;0;0;4,22;0;0;5,71;0;0;0;0;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;4,74;0;5,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,62;0;0;0;0;0
"ancora";0;0;0;0;0;0;0;0;13,7;0;12,66;0;0;0;0;0;0;0;0;6,1;0;0;0;4,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,62;0;0;0;7,94;0;0;0;0;0;0;3,86;0;0;0;0;0;7,41;0;0;0;0;0;6,9;4,37;0;0;9,71;0;0;0;19,23;0;0;0;0;5,29;0;9,71;0;0;0;0;0;0;0;8,2;0;0;0;0;0;0;0;6,41;0;0;14,71;0;0;0;7,81;0;0;0;0;0;0;0;0;0;10,42;0;0;0;0;0;0;0;4,74;0;0;7,3;0;10,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,9;0;0;0;0;0;0;0;6,1;6,85
"cicoria";0;6,1;0;9,09;0;0;0;0;13,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,85;0;0;0;0;0;0;0;0;0;0;0;0;0;6,45;8,4;0;0;0;3,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,42;0;5,21;0;0;0;0;0;0;7,63;0;0;0;7,41;0;0;0;0;0;0;0;0;0;0;4,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"altro";12,99;0;10,53;0;6,62;0;6,17;9,71;13,7;7,09;12,66;8,4;0;0;0;0;0;0;0;12,2;0;6,76;10,75;0;0;11,9;15,87;9,35;0;10,75;0;0;0;0;8,85;0;24,1;0;16,95;0;0;0;8,62;24,39;0;8,26;7,94;0;12,9;8,4;0;21,13;7,04;3,86;0;0;0;7,94;0;0;0;0;19,8;0;0;0;8,73;0;0;9,71;0;8,47;0;9,62;0;9,09;6,45;0;0;0;0;3,38;0;10,2;0;0;0;0;0;0;8,7;0;6,17;0;6,06;4,22;0;6,8;11,43;0;19,23;0;0;0;4,41;7,14;0;0;0;0;0;0;0;10,42;6,37;28,17;0;10,42;0;0;0;4,74;0;11,83;0;17,7;0;0;0;0;7,09;23,26;0;0;7,41;0;0;0;19,74;5,21;0;0;0;0;0;0;3,21;7,46;0;0;0;0
"genuino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,2;0;0;0;10,75;0;0;11,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,62;0;0;0;0;0;0;0;3,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,92;0;0;0;0;0;0;0;7,75;9,01;6,85;0;0;0;0;0;0;0;6,85;0;0;0;0;0;0;0;0;0;0
"oltre";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,05;0;0;0;9,48;0;11,9;0;0;0;0;0;0;8,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,02;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0;0;7,41;0;0;0;0;0;7,35;0;0;0;0;0;0;4,72;0;0;0;0;8,85;0;0;0;0;0;0;0;0;16,95;0;0;11,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,39;0;0;0;0;0;0;0;0;0;0;0
"bibita";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,24;0;9,15;0;0;0;0;0;11,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,71;3,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,41;0;8,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
